35054823;03520-000;-23.5471962;-46.5216776
35098619;05774-300;-23.6356133;-46.7495293
35055384;08223-090;-23.5344295;-46.4729591
35909026;03570-000;-23.5655803;-46.4867881
35054860;03560-020;-23.5470337;-46.4996622
35054379;03934-000;-23.5904288;-46.50173239999999
35002537;03669-030;-23.5318736;-46.4921771
35004194;05632-020;-23.6000948;-46.7363654
35002549;03542-050;-23.5331636;-46.5158773
35925998;04846-000;-23.7445338;-46.6903192
35004303;01524-010;-23.5655634;-46.6150881
35003232;03973-000;-23.6201893;-46.48017369999999
35001351;02269-080;-23.4702768;-46.59514619999999
35003244;08330-120;-23.616394;-46.4700472
35053922;05767-400;-23.6380032;-46.7611994
35004200;05361-010;-23.565796;-46.749674
35005381;04821-270;-23.541059;-46.3630212
35004212;05616-010;-23.5868632;-46.7209639
35004259;05624-060;-23.596607;-46.7297178
35053764;02408-030;-23.4820681;-46.6265479
35044301;08161-225;-22.3818824;-47.3892099
35038261;04872-060;-23.5450555;-46.2033753
35916791;05885-540;-23.6796836;-46.74401150000001
35002653;03525-090;-23.5529736;-46.5149473
35054227;04827-250;-23.7223298;-46.701929
35907194;04844-300;-23.7515108;-46.7013553
35000760;02071-013;-23.5073432;-46.5994178
35000197;05176-000;-23.4670608;-46.7478494
35438054;05877-150;-23.6947483;-46.78902979999999
35400051;08257-010;-23.535622;-46.357782
35087661;05846-100;-23.6578868;-46.7448269
35003530;01154-000;-23.5298532;-46.6569283
35041749;05840-060;-23.6440133;-46.74071929999999
35001016;02346-000;-23.4671131;-46.6057677
35005289;04836-130;-23.7444037;-46.71301440000001
35054410;02226-001;-23.4849836;-46.5722509
35002938;08120-180;-23.5046648;-46.3942694
35004157;05503-000;-23.5702821;-46.7113508
35001173;02308-090;-23.4773581;-46.6062577
35087282;08395-330;-23.6213166;-46.45612939999999
35038118;08140-550;-23.5177343;-46.3942694
35003177;08390-000;-23.4975316;-46.3721379
35037597;05537-100;-23.5858111;-46.735659
35053173;05566-000;-23.592618;-46.79268740000001
35419801;04837-210;-23.7471338;-46.70621939999999
35282480;04474-240;-23.7035168;-46.6407557
35068627;05183-000;-23.4522296;-46.752081
35415108;03685-070;-23.5242736;-46.4813762
35909212;04814-150;-23.4712956;-47.4695217
35055232;08440-000;-23.5319765;-46.4146806
35005319;04890-400;-23.8308899;-46.7260924
35068706;08472-170;-23.5723865;-46.4044738
35003300;03946-010;-23.5974339;-46.4889073
35003897;05428-010;-23.5651799;-46.6998252
35040319;02617-050;-23.4672029;-46.65770810000001
35001168;02255-130;-23.4772282;-46.59202759999999
35003189;03958-010;-23.5980589;-46.4853423
35003360;05059-040;-23.5337082;-46.710989
35005400;05818-260;-28.2674571;-52.3860197
35424161;02810-000;-23.4551902;-46.7134061
35053284;05546-000;-23.5874995;-46.769011
35098462;05742-100;-23.6120232;-46.7496752
35000206;02942-000;-23.4774728;-46.7216986
35037436;05588-001;-23.590538;-46.7730993
35054306;04766-050;-23.6704785;-46.7091591
35002239;03381-000;-23.592046;-46.534918
35398408;08381-001;-23.6077194;-46.4296948
35056571;04474-340;-23.6999528;-46.6464188
35054914;03256-000;-23.6095872;-46.5288992
35055037;03245-010;-23.604221;-46.5391316
35003190;08210-210;-23.5401438;-46.4525768
35037618;04194-280;-23.6527704;-46.6096119
35053181;05386-070;-23.565341;-46.7627831
35002045;03406-040;-23.5387945;-46.5459225
35001466;03057-040;-23.5411244;-46.5947529
35055116;03676-090;-23.5193544;-46.4946058
35054665;05125-090;-23.4998788;-46.7383157
35041671;03589-010;-23.5493147;-46.48498439999999
35923539;08150-450;-23.5223538;-46.4102365
35002057;03433-025;-23.5602686;-46.5319086
35098723;03974-050;-23.6174936;-46.4843826
35044027;04456-000;-23.6210156;-46.5673366
35445548;04475-230;-23.6984178;-46.6304666
35001284;02337-040;-23.4774351;-46.6118228
35053144;05587-160;-23.5739469;-46.7297178
35039172;04892-010;-23.8510341;-46.7165498
35410743;04330-060;-23.6526136;-46.64609859999999
35050398;04849-080;-23.7426278;-46.6723448
35004169;05619-000;-23.5885912;-46.72693109999999
35037692;05182-000;-23.4508476;-46.7458886
35076132;03021-020;-23.5275333;-46.5999689
35001659;03012-050;-23.5401993;-46.614063
35001739;03138-010;-23.5876436;-46.5823979
35003311;08320-200;-23.629305;-46.4742873
35001430;03345-000;-23.5729106;-46.5612697
35053089;02853-010;-23.4579268;-46.6940784
35001442;03165-002;-23.5555284;-46.5999779
35000784;02055-001;-23.5150833;-46.6058379
35000437;02723-000;-23.498748;-46.6805763
35053351;02545-000;-23.495403;-46.6613132
35001272;02352-090;-23.4550331;-46.5975568
35004698;04347-110;-23.6448036;-46.64703859999999
35003384;05074-020;-23.521273;-46.7059386
35053533;05307-040;-23.4919524;-46.74738910000001
35924738;02820-070;-23.4460927;-46.7084584
35037047;08215-580;-23.5464838;-46.4439868
35917394;04849-080;-23.7426278;-46.6723448
35074743;08475-320;-23.5915181;-46.4036275
35902248;03820-140;-23.4964985;-46.500702
35201972;05822-015;-23.6630584;-46.7481204
35001491;03370-040;-23.5697736;-46.5585177
35924374;03828-000;-23.4824685;-46.4920369
35001764;03227-020;-23.5890426;-46.5707578
35002720;03720-040;-23.5025541;-46.5319085
35002525;03632-020;-23.5281035;-46.5488175
35053788;04458-050;-23.6876537;-46.6743289
35909002;03581-200;-23.5551043;-46.4976131
35000383;02751-000;-23.4847051;-46.6807958
35055585;08151-710;-23.5095238;-46.4060464
35902615;08381-020;-23.6064431;-46.4352619
35046061;04912-040;-23.6832334;-46.7456584
35004777;04130-050;-23.6040035;-46.61810819999999
35098632;05880-290;-23.6843037;-46.79018139999999
35092575;05186-150;-23.4341917;-46.7519034
35044398;04917-040;-23.6881886;-46.7496628
35002240;03360-000;-23.5697036;-46.5452576
35000188;05110-000;-23.4957723;-46.7454347
35053892;04446-160;-23.6863936;-46.682809
35055759;08040-420;-23.5087962;-46.44771679999999
35037643;05125-050;-23.5035988;-46.7388758
35004789;04134-050;-23.6060335;-46.6239183
35062789;08485-310;-23.5936706;-46.4092768
35054173;04285-040;-23.6122536;-46.6034532
35036808;03683-150;-23.5236136;-46.483297
35003049;08122-210;-23.4937388;-46.3767561
35001508;03178-000;-23.5526757;-46.5855049
35054045;04419-140;-23.6822737;-46.6426287
35055414;08235-560;-23.5156169;-46.4624004
35000620;02729-080;-23.5037958;-46.6922668
35070185;05874-060;-23.6994534;-46.7828647
35001454;03103-000;-23.5544764;-46.6114223
35000371;02615-100;-23.4704029;-46.6563631
35000917;02045-080;-23.4939631;-46.6162629
35041038;05815-055;-23.6607534;-46.7371693
35092952;08474-000;-23.5816834;-46.4032734
35044465;04889-000;-23.8221289;-46.7517399
35003414;01153-000;-23.5322232;-46.6518182
35054872;02865-110;-23.4767329;-46.6767432
35248393;02990-120;-23.4282395;-46.7285093
35207676;02011-100;-23.5102232;-46.626168
35054446;02237-000;-23.4657269;-46.5716486
35046279;03591-020;-23.5494257;-46.4801738
35055136;03687-060;-23.5266336;-46.487397
35003116;08295-300;-23.5474588;-46.4545569
35904302;08461-620;-23.562219;-46.4069016
35924684;04949-110;-23.7206725;-46.7701807
35914708;08451-050;-23.5559519;-46.4096529
35002069;03908-290;-23.5802496;-46.5072374
35910788;08070-060;-23.4922386;-46.4650518
35004066;05325-200;-23.5413229;-46.758854
35003748;04106-062;-23.5787484;-46.6354705
35046059;04857-350;-23.7828239;-46.6939144
35003918;04542-000;-23.5876633;-46.6785611
35048720;05893-000;-23.6584082;-46.7893096
35037734;02471-160;-23.483673;-46.6512031
35087142;03980-050;-23.6153849;-46.5124275
35040332;08041-500;-23.5141921;-46.4375034
35001512;03167-060;-23.5557834;-46.5968879
35053466;04323-010;-23.6458994;-46.6379528
35055591;08190-000;-23.4935988;-46.4022563
35055049;03983-080;-23.6079239;-46.5099575
35002926;08110-220;-23.5020026;-46.4008721
35001302;02370-020;-23.461493;-46.6217628
35046346;05822-000;-23.6657234;-46.7536994
35053557;02557-120;-23.4672453;-46.6757206
35001752;03984-020;-23.6063448;-46.5101725
35054793;03567-000;-23.5384747;-46.4919271
35054355;03065-025;-23.5395834;-46.5802577
35902809;03928-235;-23.606079;-46.4988161
35003487;01224-000;-23.5415682;-46.6515263
35053156;05626-000;-23.5927652;-46.73134599999999
35038180;04326-010;-23.6613637;-46.6354886
35055207;08420-130;-23.5405631;-46.42909359999999
35004844;04296-100;-23.6196886;-46.6032482
35000310;02533-010;-23.4996531;-46.6534981
35054720;02166-100;-23.5261534;-46.58228769999999
35053454;04351-050;-23.64461;-46.654844
35003098;08280-005;-23.5570688;-46.4733675
35098668;03524-030;-23.5509136;-46.5148123
35035646;04434-110;-28.2662627;-52.3866953
35906141;02676-010;-23.4575179;-46.6717531
35002598;03526-000;-23.5536061;-46.4919328
35037035;08040-130;-23.5060006;-46.446515
35004364;04243-000;-23.6261487;-46.5866081
35004339;04255-080;-23.6235837;-46.5950431
35003037;08021-300;-23.5027087;-46.4359816
35036559;03563-220;-23.5478373;-46.4909974
35000632;02805-140;-23.480037;-46.69770159999999
35038131;05338-100;-23.551121;-46.747128
35000462;02537-000;-23.490742;-46.6523281
35000450;02927-000;-23.4981844;-46.7025333
35055086;03240-040;-23.5982737;-46.5453977
35092964;08470-790;-23.5907791;-46.3946616
35055438;08270-001;-23.5761538;-46.4795172
35909191;08441-000;-23.5300149;-46.4049755
35044428;04777-040;-23.6929086;-46.6967691
35130321;02995-000;-23.4385346;-46.7279085
35923515;08431-191;-23.5371822;-46.41768279999999
35000012;05118-000;-23.5152808;-46.7463119
35055293;08225-000;-23.5314437;-46.4583428
35039287;04474-220;-23.7012648;-46.6443988
35282397;04859-100;-23.7652847;-46.70374080000001
35924799;04896-260;-23.8581068;-46.7061567
35003281;08452-180;-23.5356589;-46.39691639999999
35002586;03636-000;-23.5223845;-46.5260273
35924817;04877-170;-23.8781794;-46.6397153
35926048;08473-533;-23.5838516;-46.393069
35004765;04045-004;-23.6248135;-46.6405085
35054598;03432-000;-23.5584028;-46.5385296
35921312;08240-730;-23.5223938;-46.4385267
35005009;05888-160;-23.6748383;-46.7899197
35001697;03286-000;-23.5924637;-46.5343976
35284324;08473-370;-23.6057841;-46.4096918
35916812;04897-340;-23.8702629;-46.6771736
35002227;03085-030;-23.5310334;-46.5685776
35055189;08420-650;-20.8126609;-49.3807063
35078759;03923-085;-23.5886765;-46.512652
35002070;03325-000;-23.5514017;-46.5577962
35039385;04891-070;-23.8398312;-46.7357609
35098735;08375-000;-23.6023276;-46.4549324
35000309;02515-050;-23.5106191;-46.6576032
35005058;04475-100;-23.7031977;-46.6331274
35906189;08465-000;-23.5663423;-46.3972707
35053387;04635-022;-23.6417335;-46.6685087
35002458;03530-050;-23.5395536;-46.5199673
35002082;03335-100;-23.5573024;-46.56562520000001
35036973;03210-001;-23.6034366;-46.5487645
35053132;05382-040;-23.5738719;-46.76235920000001
35003876;05434-020;-23.5565631;-46.6947136
35054926;03982-190;-23.6129539;-46.5075775
35916730;08341-250;-23.602364;-46.451307
35915701;08141-000;-23.5230476;-46.3918689
35001797;03213-050;-23.6062226;-46.5608071
35000942;02037-001;-23.4999782;-46.6172579
35053478;04309-011;-23.6544437;-46.6367185
35037722;02832-110;-23.4801615;-46.6928707
35038143;01529-001;-23.5673384;-46.6340482
35003852;01303-030;-23.5486832;-46.6472083
35002719;03731-000;-23.5089524;-46.534316
35907157;08081-380;-23.4903287;-46.4191314
35037624;05797-000;-23.6552983;-46.7727595
35200062;08485-020;-23.5958374;-46.4110783
35399930;02808-000;-23.4699586;-46.701325
35054800;03552-010;-23.5353336;-46.5002672
35902925;04775-090;-23.6853936;-46.7026591
35004649;04167-001;-23.6341836;-46.6159383
35038271;04812-240;-23.7093412;-46.6868328
35053417;04630-040;-23.6348085;-46.6619157
35906177;08470-600;-23.5999902;-46.39343359999999
35901714;03576-160;-23.4624806;-46.3274441
35417440;05767-001;-23.6334582;-46.7587693
35418161;05885-680;-23.6782758;-46.7871567
35418213;05887-000;-23.6754437;-46.796837
35053442;04231-030;-23.6078181;-46.59454359999999
35924398;05267-000;-23.4419065;-46.7944167
35037588;04883-200;-23.8078045;-46.7351565
35000224;02945-100;-23.4829288;-46.7264726
35055530;05207-050;-23.3988974;-46.7527985
35904922;08474-000;-23.5796891;-46.40086160000001
35003426;01133-020;-23.5203731;-46.6576682
35924404;04945-230;-23.7168834;-46.7822398
35055612;08190-340;-23.4893488;-46.3958363
35002136;03460-000;-23.5669337;-46.5141674
35923473;05842-070;-23.6491496;-46.744827
35068809;04426-000;-23.6817137;-46.6452787
35036730;04846-010;-23.7448688;-46.6899392
35046255;02990-060;-23.4280057;-46.7260923
35044436;04870-425;-23.7734238;-46.7379197
35055359;03584-000;-23.5551785;-46.4919884
35207861;08343-320;-23.6050938;-46.447116
35053806;04747-050;-23.6551835;-46.699489
35000905;02410-000;-23.4753031;-46.6234878
35036729;04846-000;-23.7445338;-46.6903192
35002124;03073-050;-23.5321335;-46.5546075
35433615;04255-080;-23.6235837;-46.5950431
35037709;02976-200;-23.4736078;-46.7155085
35002902;08011-390;-23.4982409;-46.4447126
35039251;08390-255;-23.6254794;-46.4471158
35003840;05435-040;-23.5518331;-46.6889986
35055724;08120-000;-23.4990188;-46.3945663
35038179;04162-000;-23.6286183;-46.61880530000001
35909166;08381-660;-23.6132438;-46.4278924
35001296;02210-000;-23.4850942;-46.5802326
35001909;03150-020;-23.5850337;-46.5861074
35041051;05855-300;-23.6617417;-46.76662530000001
35054318;04931-070;-23.6831534;-46.7562995
35282376;05662-020;-23.6126742;-46.726061
35000978;02075-030;-23.5047782;-46.6002878
35054124;04191-140;-23.6480848;-46.6047896
35040320;08235-160;-23.5170068;-46.45252379999999
35001314;02321-170;-23.4479517;-46.58912
35417397;08340-120;-23.6083748;-46.4633415
35000875;02432-070;-23.4852683;-46.6385557
35053053;02874-140;-23.4581221;-46.67838099999999
35408360;03813-240;-23.487071;-46.4672588
35053545;01514-020;-23.5546033;-46.6286881
35408608;08151-300;-23.5144588;-46.4025314
35053296;03721-090;-23.5035484;-46.52676220000001
35090585;02873-250;-23.4551973;-46.6844178
35003864;04533-050;-23.5858978;-46.685958
35223165;02181-190;-23.5177284;-46.5586925
35923795;08142-230;-23.5097489;-46.3797852
35053041;01321-010;-23.5582773;-46.6415653
35036560;08430-540;-23.5307122;-46.4212861
35902627;08490-000;-23.569334;-46.4003866
35037369;03382-167;-23.477796;-46.6892877
35004078;04075-000;-23.6085574;-46.6506218
35902524;05894-440;-23.6538411;-46.7883665
35298177;08471-000;-23.5944691;-46.4058267
35056996;05588-001;-23.5789591;-46.7461311
35381111;04308-000;-23.6382236;-46.64128849999999
35072230;08395-320;-23.6235198;-46.4561296
35356736;05856-020;-23.6494256;-46.7859466
35060331;05841-160;-23.6457333;-46.7446293
35246360;05570-030;-23.602436;-46.7923225
35057125;04777-000;-23.705608;-46.7001182
35271111;08225-380;-23.5301374;-46.4657458
35298232;05879-000;-23.6865525;-46.7948753
35060562;05789-000;-23.6357932;-46.7768495
35057332;08472-721;-23.569059;-46.4110753
35298268;02274-100;-23.4650421;-46.5840975
35397477;05347-010;-23.55213;-46.7391259
35057551;08430-810;-23.5365122;-46.4242888
35249828;08341-240;-23.602244;-46.45032699999999
35249804;04849-503;-23.7439339;-46.660729
35356815;02814-000;-23.4589223;-46.708573
35399700;05867-380;-23.6745998;-46.769011
35356852;08451-420;-23.5436439;-46.3970314
35242202;04890-090;-23.8266471;-46.72307139999999
35397064;03385-150;-23.5809632;-46.5246864
35271160;08141-290;-23.5138939;-46.3906682
35057666;04240-110;-23.6217537;-46.58381809999999
35413012;05712-040;-23.6206684;-46.7297178
35397271;05267-174;-23.4404032;-46.7877614
35396692;04177-070;-23.6432094;-46.6096119
35057836;08062-590;-23.5114488;-46.4741616
35056716;03572-020;-23.5731838;-46.5025623
35058002;05185-420;-23.4351138;-46.7508718
35058075;05203-200;-23.4062773;-46.7508718
35357030;03819-160;-23.5003635;-46.497737
35357091;03969-000;-23.6092639;-46.4947124
35058452;04853-015;-23.7607036;-46.66882440000001
35357121;08191-330;-23.4798692;-46.3810666
35058185;05160-030;-23.4822367;-46.7591458
35058212;08115-000;-23.4938913;-46.38971369999999
35356612;04962-000;-23.7354792;-46.7804933
35298293;04823-090;-23.7273737;-46.6968992
35924775;04848-060;-23.7349278;-46.67853909999999
35242263;04960-020;-23.7288484;-46.7895768
35434292;08090-000;-23.4822186;-46.4313715
35039123;08140-060;-23.5096263;-46.3942695
35444133;08142-004;-23.5143089;-46.3836963
35444121;08440-520;-23.5310392;-46.4068753
35039263;03966-020;-23.5983489;-46.4793822
35068676;08152-110;-23.5133572;-46.4038736
35000231;02867-000;-23.4711779;-46.6835383
35053399;04616-003;-23.6212194;-46.6712207
35902913;04859-100;-23.7647828;-46.7033224
35048719;05873-190;-23.6886634;-46.77739469999999
35003104;08280-590;-23.5676939;-46.4711557
35055426;08311-080;-23.623784;-46.4716523
35434085;08485-460;-23.5773118;-46.4134797
35286448;02998-260;-23.4381076;-46.7361435
35923679;04814-720;-23.7317806;-46.6862292
35005423;04852-006;-23.7589639;-46.66541309999999
35201959;08485-440;-23.58373;-46.4124167
35055013;08310-000;-23.629359;-46.4621394
35924003;08150-110;-23.6737959;-46.6618122
35054324;04942-080;-23.6980134;-46.7736497
35001910;03192-100;-23.5725965;-46.57768979999999
35054938;03261-040;-23.5870151;-46.5523766
35000255;02809-040;-23.4711785;-46.7031369
35004085;05340-000;-23.5701361;-46.740723
35925408;05842-070;-23.6491496;-46.744827
35207822;08485-475;-23.5875513;-46.4212861
35040997;05763-450;-23.6416078;-46.7581268
35906165;08441-100;-23.5321614;-46.3995264
35055402;08370-030;-23.598274;-46.453367
35925251;08223-340;-23.5258737;-46.4720919
35922912;08490-000;-23.6012941;-46.4086852
35000528;02545-060;-23.493693;-46.6611182
35925305;04851-000;-23.7527839;-46.6738841
35925317;04851-506;-22.9949778;-47.019741
35925159;04896-360;-23.8587384;-46.7067607
35002112;03307-005;-23.5465535;-46.5740077
35419357;08473-591;-23.5852494;-46.3936693
35921464;08340-520;-23.611359;-46.45193709999999
35352573;08344-000;-23.6085144;-46.4469156
35916766;08257-030;-23.5523821;-46.4254899
35419394;08473-090;-23.5790341;-46.3945316
35389389;02617-140;-23.4645501;-46.659671
35415376;04858-140;-23.7724939;-46.70789449999999
35055300;03577-040;-23.5510382;-46.5042296
35037096;08431-191;-23.5371822;-46.41768279999999
35037680;02816-030;-23.4601028;-46.7072484
35300913;04270-001;-23.5927185;-46.6131232
35002574;03654-010;-23.5245735;-46.5167872
35001235;02278-040;-23.4592111;-46.5796775
35068780;05781-310;-23.6498773;-46.75858239999999
35037758;02452-001;-23.5013421;-46.6434311
35281438;05565-090;-23.596439;-46.7878514
35000292;02878-120;-23.4528428;-46.6860982
35400075;08150-040;-23.5141501;-46.4158814
35207962;04851-340;-23.7473614;-46.6699304
35004558;04378-300;-23.6463387;-46.66329409999999
35004091;05364-000;-23.57269;-46.7525591
35055335;08280-000;-23.5537738;-46.464983
35207755;08010-100;-23.4942436;-46.4424666
35003001;08010-440;-23.4941387;-46.4331655
35902603;08110-750;-23.4921888;-46.3909162
35915683;08050-390;-23.5114437;-46.4591268
35925385;08111-540;-23.4891688;-46.3757061
35001065;02204-001;-23.4849032;-46.5905301
35044386;05894-430;-23.654229;-46.7883666
35044404;04858-520;-23.7738322;-46.7140091
35004996;05863-100;-23.6767384;-46.7671546
35046024;05508-900;-23.5607418;-46.7337477
35053909;05814-190;-23.6584734;-46.7318492
35003128;08330-230;-23.6202657;-46.46394249999999
35004273;04253-000;-23.6148336;-46.5969281
35003505;01131-000;-23.5240532;-46.6440582
35070178;02011-000;-23.5157432;-46.62677799999999
35098565;04937-210;-23.6868934;-46.7585195
35243607;08451-550;-23.5435962;-46.3900681
35906542;05793-280;-23.6385366;-46.7762685
35037813;03270-020;-23.6003688;-46.5219475
35053521;05305-031;-23.534743;-46.7256688
35911537;02678-000;-23.4553279;-46.655998
35003013;08080-000;-23.4865612;-46.429374
35249312;08380-200;-23.598959;-46.440956
35046036;02236-020;-23.4734182;-46.5683174
35559210;05161-000;-23.4838857;-46.7552518
35923503;04433-220;-23.6840637;-46.6585188
35925949;04962-020;-23.7438635;-46.7846299
35267971;08473-175;-23.5868991;-46.3807865
35095631;03978-520;-23.621192;-46.50182359999999
35001582;03047-000;-23.5441583;-46.610998
35004807;04311-001;-23.6325886;-46.63772849999999
35245159;05869-270;-23.6764833;-46.7709696
35005356;04764-001;-23.6696685;-46.71446419999999
35041750;05762-230;-23.6424482;-46.7621894
35004935;04401-010;-23.6635836;-46.66404379999999
35000577;02563-010;-23.489543;-46.6699282
35039135;08121-080;-23.4966558;-46.3865977
35037333;03474-020;-23.5732637;-46.5153674
35098474;05563-120;-23.602622;-46.7852244
35916523;08131-300;-23.5014147;-46.3792829
35275013;05269-060;-23.4345574;-46.7898539
35053302;03714-050;-23.5086589;-46.5391316
35037679;02834-090;-23.473993;-46.6922668
35004881;04414-170;-23.6734637;-46.6393686
35003591;05042-010;-23.524903;-46.6884785
35906955;08240-305;-23.5246368;-46.446515
35054422;02256-090;-23.4751234;-46.5823384
35038106;03911-000;-23.7128712;-46.5027818
35046048;03463-070;-23.5723129;-46.5288991
35901684;02815-000;-23.4447222;-46.7146134
35055360;03583-170;-23.4620672;-46.70071129999999
35001478;03025-000;-23.5359133;-46.611468
35092794;05564-200;-23.59882;-46.7848824
35053570;02727-000;-23.4930384;-46.6898518
35078773;08473-020;-23.5792241;-46.3931165
35924748;02810-000;-23.4440533;-46.7179482
35054252;04858-580;-23.7728789;-46.7059144
35003050;08440-400;-23.5356503;-46.4104775
35072503;02844-130;-23.4720329;-46.68490329999999
35039408;04914-060;-23.6769534;-46.7460794
35902585;08223-250;-23.5291737;-46.4694869
35068810;04405-190;-23.6730137;-46.6584588
35037382;02650-000;-23.460947;-46.657861
35923497;04475-350;-23.7005948;-46.6364487
35003062;08210-170;-23.5412738;-46.4549269
35003657;05458-001;-23.5426509;-46.7140096
35053028;03350-010;-23.5684735;-46.5687678
35055025;03272-000;-23.6595533;-46.7542194
35041774;04845-270;-23.7532286;-46.69770159999999
35048628;03983-090;-23.6098939;-46.5102875
35004121;05359-000;-23.5733391;-46.742539
35054434;02139-020;-23.4920733;-46.57331250000001
35004133;04559-002;-23.6179164;-46.6845288
35271068;02984-090;-23.4442027;-46.7210384
35055712;08070-280;-23.4940436;-46.46135169999999
35002100;03081-030;-23.5338834;-46.5740887
35004716;04139-070;-23.6058935;-46.6322683
35053612;02967-050;-23.5784982;-46.63319509999999
35000267;05141-010;-23.4926403;-46.7291136
35002835;03810-110;-23.4921808;-46.4735608
35200001;02860-080;-23.4715095;-46.6729484
35037084;08460-365;-23.553089;-46.4001815
35005332;04892-190;-23.849005;-46.698181
35062807;05185-400;-23.4424262;-46.7472448
35041798;04884-000;-23.7899489;-46.7151646
35054501;02350-002;-23.4583903;-46.6083253
35438042;04930-055;-23.680647;-46.7510181
35053247;05338-080;-23.552642;-46.753189
35445502;02994-060;-23.456192;-46.7369697
35002860;08081-180;-23.4817037;-46.4197664
35002483;03610-000;-23.5145568;-46.5419742
35046361;04856-070;-23.7552101;-46.69824089999999
35906530;05712-070;-23.6208774;-46.73153079999999
35054636;05121-060;-23.5073939;-46.7315617
35070191;05885-190;-23.6719883;-46.7807596
